5.85495956473E+04	7.17794291271E-03	9.95654000000E+01	4.99462000000E+01	2.45088300000E+02
5.85495956592E+04	7.18720446421E-03	9.94987000000E+01	4.99184000000E+01	2.90736400000E+02
5.85495956711E+04	7.09316398002E-03	9.94354000000E+01	4.99359000000E+01	2.76915700000E+02
5.85495956829E+04	7.32149887534E-03	9.92958000000E+01	5.00273000000E+01	2.21993500000E+02
5.85495956948E+04	7.28383333619E-03	9.95530000000E+01	5.01202000000E+01	2.03091800000E+02
5.85495957066E+04	7.04238882984E-03	9.92058000000E+01	4.98990000000E+01	2.33489300000E+02
5.85495957185E+04	7.51622894018E-03	9.92897000000E+01	4.99800000000E+01	2.16827000000E+02
5.85495957304E+04	7.05212497350E-03	9.92857000000E+01	5.01724000000E+01	2.34125000000E+02
5.85495957422E+04	7.05017666854E-03	9.94670000000E+01	5.00536000000E+01	2.09866800000E+02
5.85495957541E+04	6.95152357592E-03	9.94802000000E+01	5.03718000000E+01	2.18999000000E+02
5.85495957659E+04	7.47893915449E-03	9.93861000000E+01	4.97776000000E+01	2.58545200000E+02
5.85495957778E+04	7.28584621179E-03	9.94889000000E+01	4.97300000000E+01	2.32417000000E+02
5.85495957897E+04	6.91130406004E-03	9.93480000000E+01	4.98197000000E+01	2.22610600000E+02
5.85495958015E+04	7.29457510255E-03	9.93646000000E+01	5.02167000000E+01	2.43854200000E+02
5.85495958134E+04	6.83596766838E-03	9.91476000000E+01	5.02204000000E+01	2.18581400000E+02
5.85495958252E+04	7.18389539624E-03	9.90943000000E+01	5.02798000000E+01	2.35010700000E+02
5.85495958371E+04	7.27511729932E-03	9.87778000000E+01	5.01542000000E+01	2.12181900000E+02
5.85495958490E+04	6.97139996646E-03	9.88367000000E+01	5.01690000000E+01	2.24866700000E+02
5.85495958608E+04	6.99004545672E-03	9.94655000000E+01	5.01264000000E+01	2.02071700000E+02
5.85495958727E+04	7.15879621825E-03	9.93342000000E+01	5.02142000000E+01	2.30334300000E+02
5.85495958845E+04	7.54675063557E-03	9.92470000000E+01	5.01056000000E+01	2.45645200000E+02
5.85495958964E+04	7.11017025244E-03	9.91845000000E+01	5.03200000000E+01	2.31414100000E+02
5.85495959083E+04	7.47274220149E-03	9.93375000000E+01	5.00958000000E+01	2.30510500000E+02
5.85495959201E+04	7.22836376227E-03	9.89259000000E+01	5.00878000000E+01	2.53242200000E+02
5.85495959320E+04	6.92978881965E-03	9.91217000000E+01	5.02709000000E+01	2.23729900000E+02
5.85495959438E+04	7.14298930717E-03	9.93313000000E+01	5.01315000000E+01	2.45928200000E+02
5.85495959557E+04	6.83911647281E-03	9.95187000000E+01	5.03641000000E+01	2.09824100000E+02
5.85495959675E+04	7.65667124212E-03	9.94683000000E+01	5.01956000000E+01	2.20666500000E+02
5.85495959794E+04	7.30533271023E-03	9.94446000000E+01	4.97425000000E+01	2.13168700000E+02
5.85495959913E+04	6.81459421125E-03	9.92704000000E+01	5.00407000000E+01	2.70191600000E+02
5.85495960031E+04	7.33094565413E-03	9.94189000000E+01	4.98672000000E+01	2.08091900000E+02
5.85495960150E+04	7.32082457143E-03	9.92945000000E+01	4.98150000000E+01	2.45809100000E+02
5.85495960268E+04	7.21439637926E-03	9.93917000000E+01	5.01226000000E+01	2.52616000000E+02
5.85495960387E+04	7.30129674946E-03	9.87811000000E+01	5.00600000000E+01	2.31866500000E+02
5.85495960506E+04	7.16671278628E-03	9.87600000000E+01	4.98625000000E+01	1.75361300000E+02
5.85495960624E+04	7.08402361066E-03	9.91493000000E+01	4.98211000000E+01	1.83954200000E+02
5.85495960743E+04	7.34987579439E-03	9.92358000000E+01	5.02651000000E+01	2.31284900000E+02
5.85495960861E+04	7.21838430383E-03	9.92814000000E+01	5.00050000000E+01	2.02330700000E+02
5.85495960980E+04	7.62149203329E-03	9.94614000000E+01	5.02340000000E+01	2.03688300000E+02
5.85495961099E+04	7.09055124315E-03	9.95446000000E+01	5.02801000000E+01	2.52691700000E+02
5.85495961217E+04	7.14496326076E-03	9.93403000000E+01	5.02166000000E+01	2.39956100000E+02
5.85495961336E+04	7.25170285193E-03	9.96138000000E+01	5.01092000000E+01	2.38523800000E+02
5.85495961454E+04	7.05732308603E-03	9.95028000000E+01	5.03687000000E+01	2.27375300000E+02
5.85495961573E+04	6.89922009844E-03	9.94636000000E+01	4.99754000000E+01	2.57596000000E+02
5.85495961692E+04	7.15945559811E-03	9.93666000000E+01	4.99378000000E+01	2.39935400000E+02
5.85495961810E+04	7.23302556324E-03	9.95028000000E+01	4.99841000000E+01	2.50394700000E+02
5.85495961929E+04	6.81836113592E-03	9.94272000000E+01	5.00014000000E+01	2.21433000000E+02
5.85495962047E+04	7.65173639472E-03	9.96831000000E+01	5.01739000000E+01	1.96457400000E+02
5.85495962166E+04	7.47480728176E-03	9.97079000000E+01	4.98678000000E+01	2.78935300000E+02
5.85495962285E+04	7.34716849881E-03	9.96190000000E+01	5.00487000000E+01	2.47171500000E+02
5.85495962403E+04	7.23302556324E-03	9.94565000000E+01	5.00218000000E+01	2.65421200000E+02
5.85495962522E+04	6.76955311292E-03	9.91883000000E+01	5.00360000000E+01	2.57566600000E+02
5.85495962640E+04	6.90875831050E-03	9.92730000000E+01	5.00034000000E+01	2.22753900000E+02
5.85495962759E+04	7.06122418471E-03	9.94363000000E+01	4.97908000000E+01	2.16600100000E+02
5.85495962878E+04	7.38856332717E-03	9.90350000000E+01	4.98696000000E+01	2.13761000000E+02
5.85495962996E+04	7.24836408819E-03	9.92150000000E+01	4.96462000000E+01	2.12275700000E+02
5.85495963115E+04	7.00615917567E-03	9.93437000000E+01	4.99929000000E+01	2.39984600000E+02
5.85495963233E+04	7.32352215976E-03	9.94240000000E+01	5.01372000000E+01	2.54018300000E+02
5.85495963352E+04	6.92915059190E-03	9.90690000000E+01	5.01945000000E+01	2.25538500000E+02
5.85495963470E+04	6.87068440014E-03	9.93269000000E+01	5.01325000000E+01	2.19952900000E+02
5.85495963589E+04	7.13378473207E-03	9.96353000000E+01	4.97012000000E+01	2.50624700000E+02
5.85495963708E+04	7.56623803252E-03	9.93645000000E+01	4.96624000000E+01	2.35174000000E+02
5.85495963826E+04	6.99906456801E-03	9.90560000000E+01	5.00968000000E+01	2.12766100000E+02
5.85495963945E+04	7.07163766026E-03	9.85623000000E+01	4.99965000000E+01	1.78926000000E+02
5.85495964063E+04	7.35597085743E-03	9.92194000000E+01	5.06338000000E+01	2.33437200000E+02
5.85495964182E+04	6.87828235919E-03	9.91546000000E+01	5.00643000000E+01	2.04943200000E+02
5.85495964301E+04	7.02683895097E-03	9.94130000000E+01	4.99344000000E+01	2.32143000000E+02
5.85495964419E+04	7.19448978004E-03	9.93460000000E+01	4.97123000000E+01	2.57466300000E+02
5.85495964538E+04	7.22836376227E-03	9.92883000000E+01	4.97629000000E+01	2.28056500000E+02
5.85495964656E+04	7.25972216093E-03	9.93919000000E+01	4.99906000000E+01	2.28391000000E+02
5.85495964775E+04	7.12131177761E-03	9.89997000000E+01	5.00272000000E+01	2.13670900000E+02
5.85495964894E+04	7.31004415091E-03	9.91905000000E+01	5.00701000000E+01	2.44659700000E+02
5.85495965012E+04	7.26708098439E-03	9.94693000000E+01	5.01540000000E+01	2.43764300000E+02
5.85495965131E+04	7.27645754889E-03	9.93463000000E+01	5.01716000000E+01	2.48922000000E+02
5.85495965249E+04	7.32689554304E-03	9.94174000000E+01	5.03103000000E+01	1.96502100000E+02
5.85495965368E+04	7.49410890489E-03	9.95100000000E+01	4.99374000000E+01	2.63450300000E+02
5.85495965487E+04	7.02683895097E-03	9.91206000000E+01	5.00548000000E+01	2.33005100000E+02
5.85495965605E+04	7.38584178121E-03	9.91867000000E+01	5.00147000000E+01	2.55059500000E+02
5.85495965724E+04	7.13444180818E-03	9.96340000000E+01	4.96614000000E+01	2.36042900000E+02
5.85495965842E+04	6.87131724270E-03	9.90972000000E+01	4.98168000000E+01	2.29478700000E+02
5.85495965961E+04	7.03914643657E-03	9.91770000000E+01	4.96149000000E+01	2.38095600000E+02
5.85495966080E+04	7.25504315358E-03	9.91999000000E+01	4.97296000000E+01	2.44361400000E+02
5.85495966198E+04	6.73162632299E-03	9.93430000000E+01	4.99474000000E+01	1.88793400000E+02
5.85495966317E+04	7.07554667165E-03	9.93500000000E+01	4.97864000000E+01	2.47789600000E+02
