5.85705826615800E+04	5.56391473298139E-02	5.01539199999999E+02	4.39748600000000E+02	8.58549600000000E+02
5.85705828096379E+04	5.65388866321823E-02	5.00809100000000E+02	4.39804300000000E+02	1.95946599999999E+03
5.85705829576960E+04	5.60479123906891E-02	5.00691700000000E+02	4.40007499999999E+02	1.30382400000000E+03
5.85705834018710E+04	5.58248831989480E-02	5.00823300000000E+02	4.39823399999999E+02	2.05150599999999E+03
5.85705835499289E+04	5.63437901408993E-02	5.00733999999999E+02	4.39734800000000E+02	2.07100399999999E+03
5.85705836979879E+04	5.59884240992320E-02	5.00384900000000E+02	4.39655300000000E+02	1.22962799999999E+03
5.85705838460459E+04	5.70885763818552E-02	5.00779100000000E+02	4.39584200000000E+02	1.10172100000000E+03
5.85705839941040E+04	5.68273497390183E-02	5.00387999999999E+02	4.39416699999999E+02	1.92500800000000E+03
5.85705841421630E+04	5.63719562222722E-02	5.00702299999999E+02	4.39380600000000E+02	1.95996199999999E+03
5.85705842902209E+04	5.62105300164319E-02	4.99750499999999E+02	4.39568100000000E+02	2.28785600000000E+03
5.85705844382790E+04	5.61216218320813E-02	5.00411200000000E+02	4.39531700000000E+02	2.24250000000000E+03
5.85705845863380E+04	5.63503435119970E-02	5.00281900000000E+02	4.39491100000000E+02	2.35175900000000E+03
5.85705847343959E+04	5.65234002459978E-02	5.00429300000000E+02	4.39612799999999E+02	1.98792100000000E+03
5.85705848824540E+04	5.63693191172794E-02	4.99719499999999E+02	4.39317999999999E+02	2.59663799999999E+03
5.85705850305119E+04	5.60645192913472E-02	4.99534100000000E+02	4.39560900000000E+02	2.17211799999999E+03
5.85705851785709E+04	5.58009864413049E-02	4.99707400000000E+02	4.39352399999999E+02	2.47721799999999E+03
5.85705853266289E+04	5.58467033854914E-02	4.99536200000000E+02	4.39383699999999E+02	2.25186200000000E+03
5.85705854746870E+04	5.60817131840993E-02	4.99186100000000E+02	4.39162599999999E+02	2.06490599999999E+03
5.85705856227460E+04	5.60608623716548E-02	4.99347899999999E+02	4.38933499999999E+02	2.17582700000000E+03
5.85705857708039E+04	5.64828926181920E-02	4.99151599999999E+02	4.39122900000000E+02	2.12200700000000E+03
5.85705859188620E+04	5.63198225893959E-02	4.99199400000000E+02	4.38728599999999E+02	2.42717500000000E+03
5.85705860669199E+04	5.60910881556499E-02	4.99104100000000E+02	4.38773000000000E+02	2.50594900000000E+03
5.85705862149789E+04	5.66029425099608E-02	4.99052300000000E+02	4.38929399999999E+02	2.40112399999999E+03
5.85705863630370E+04	5.62639883128913E-02	4.99597300000000E+02	4.39000900000000E+02	1.55114699999999E+03
5.85705865110950E+04	5.60629494562319E-02	4.98982199999999E+02	4.38573899999999E+02	2.04869700000000E+03
5.85705866591540E+04	5.58878452723636E-02	4.99085100000000E+02	4.38762499999999E+02	2.33177700000000E+03
5.85705868072119E+04	5.54996580090173E-02	4.98565899999999E+02	4.38361499999999E+02	2.27533300000000E+03
5.85705869552700E+04	5.60636198842944E-02	4.99137499999999E+02	4.38519299999999E+02	1.91991900000000E+03
5.85705871033279E+04	5.65738599821077E-02	4.98390699999999E+02	4.38624300000000E+02	1.79302700000000E+03
5.85705872513869E+04	5.62868737487039E-02	4.98479199999999E+02	4.38516200000000E+02	2.25637100000000E+03
5.85705873994450E+04	5.58869181152156E-02	4.98826099999999E+02	4.38489899999999E+02	1.77836100000000E+03
5.85705875475029E+04	5.65677843526457E-02	4.98253300000000E+02	4.38645199999999E+02	2.05778299999999E+03
5.85705876955619E+04	5.66774459654094E-02	4.98116100000000E+02	4.38640199999999E+02	2.71897699999999E+03
5.85705878436200E+04	5.64551433852374E-02	4.98370499999999E+02	4.38345100000000E+02	2.14080200000000E+03
5.85705879916780E+04	5.64169910519237E-02	4.98249300000000E+02	4.39293299999999E+02	1.24379800000000E+03
5.85705881397359E+04	5.65561680826047E-02	4.98422700000000E+02	4.38977700000000E+02	1.72489799999999E+03
5.85705882877949E+04	5.62854653303002E-02	4.97718799999999E+02	4.39186500000000E+02	2.35584499999999E+03
5.85705884358530E+04	5.62472315629652E-02	4.98188199999999E+02	4.38978200000000E+02	2.20696300000000E+03
5.85705885839109E+04	5.65236696987649E-02	4.98314399999999E+02	4.38413799999999E+02	2.34153000000000E+03
5.85705887319699E+04	5.63437309515403E-02	4.98133399999999E+02	4.38125999999999E+02	1.94088699999999E+03
5.85705888800280E+04	5.61838057765693E-02	4.98626300000000E+02	4.38155599999999E+02	2.20327500000000E+03
5.85705890280859E+04	5.63653228645378E-02	4.98236600000000E+02	4.37911600000000E+02	2.56193899999999E+03
5.85705891761449E+04	5.64957495928072E-02	4.98589800000000E+02	4.38325600000000E+02	2.18205799999999E+03
5.85705893242029E+04	5.60873405081096E-02	4.97867599999999E+02	4.37853700000000E+02	2.56242200000000E+03
5.85705894722610E+04	5.66678521304109E-02	4.97716900000000E+02	4.38094100000000E+02	2.64547200000000E+03
5.85705896203189E+04	5.69404733231919E-02	4.97913000000000E+02	4.38151400000000E+02	2.53207799999999E+03
5.85705897683779E+04	5.65176208095445E-02	4.98443899999999E+02	4.37933600000000E+02	2.78373900000000E+03
5.85705899164360E+04	5.56789802396081E-02	4.97546899999999E+02	4.37500400000000E+02	2.40513099999999E+03
5.85705900644939E+04	5.61669205079845E-02	4.97727500000000E+02	4.37561899999999E+02	2.23780400000000E+03
5.85705902125529E+04	5.65257367728868E-02	4.98029800000000E+02	4.37461700000000E+02	2.56503800000000E+03
5.85705903606110E+04	5.59997551481018E-02	4.97600099999999E+02	4.37612199999999E+02	2.36609499999999E+03
5.85705905086690E+04	5.63225983874129E-02	4.97823899999999E+02	4.37535099999999E+02	2.09325100000000E+03
5.85705906567269E+04	5.61231024923225E-02	4.97798600000000E+02	4.37515699999999E+02	2.36800700000000E+03
5.85705908047859E+04	5.65074658162751E-02	4.97975199999999E+02	4.37754999999999E+02	2.37169599999999E+03
5.85705909528440E+04	5.61528678877331E-02	4.97759999999999E+02	4.37589900000000E+02	2.12563700000000E+03
5.85705911009019E+04	5.64257473635907E-02	4.97027400000000E+02	4.37195899999999E+02	2.61300100000000E+03
5.85705912489609E+04	5.59160203238951E-02	4.96880999999999E+02	4.37088199999999E+02	2.51635800000000E+03
5.85705913970190E+04	5.63917128375724E-02	4.97112300000000E+02	4.37690899999999E+02	2.61337800000000E+03
5.85705915450769E+04	5.64980913839596E-02	4.97744500000000E+02	4.37550200000000E+02	2.69516499999999E+03
5.85705916931350E+04	5.60225118111227E-02	4.97945299999999E+02	4.37505699999999E+02	2.14354799999999E+03
5.85705918411940E+04	5.61824838780102E-02	4.97222899999999E+02	4.37471499999999E+02	2.75822499999999E+03
5.85705919892520E+04	5.63885596287428E-02	4.97198399999999E+02	4.37241100000000E+02	2.64788999999999E+03
5.85705921373099E+04	5.61385732240626E-02	4.97474300000000E+02	4.37451500000000E+02	2.66326499999999E+03
5.85705922853689E+04	5.64933773824279E-02	4.97581900000000E+02	4.37297500000000E+02	2.46028900000000E+03
5.85705924334270E+04	5.62332937358084E-02	4.97523799999999E+02	4.37298499999999E+02	2.49773300000000E+03
5.85705925814849E+04	5.63253075792297E-02	4.97311500000000E+02	4.37711599999999E+02	2.16176099999999E+03
5.85705927295430E+04	5.60392798210117E-02	4.97181100000000E+02	4.37596699999999E+02	1.99495199999999E+03
5.85705928776020E+04	5.57756760658290E-02	4.96908900000000E+02	4.37664699999999E+02	1.82794800000000E+03
5.85705930256599E+04	5.61055118673821E-02	4.97223299999999E+02	4.37462300000000E+02	2.11946999999999E+03
5.85705931737179E+04	5.62688115112629E-02	4.97067299999999E+02	4.37388599999999E+02	2.30289600000000E+03
5.85705933217769E+04	5.63395527985786E-02	4.97111800000000E+02	4.36856699999999E+02	2.44705799999999E+03
5.85705934698350E+04	5.58005096780262E-02	4.96791699999999E+02	4.36575899999999E+02	2.29904700000000E+03
5.85705936178929E+04	5.65073435062361E-02	4.96858600000000E+02	4.36741899999999E+02	2.54454700000000E+03
5.85705937659510E+04	5.62675531870426E-02	4.97019600000000E+02	4.37077400000000E+02	2.25349899999999E+03
5.85705939140100E+04	5.62817806759170E-02	4.96699500000000E+02	4.36778200000000E+02	2.16886599999999E+03
5.85705940620679E+04	5.61956871269246E-02	4.97101900000000E+02	4.36864500000000E+02	2.52731100000000E+03
5.85705942101260E+04	5.62347940976600E-02	4.97179899999999E+02	4.36964999999999E+02	2.18586499999999E+03
5.85705943581850E+04	5.60561902417233E-02	4.96997400000000E+02	4.36771700000000E+02	2.28569000000000E+03
5.85705945062429E+04	5.63177002071174E-02	4.96427700000000E+02	4.36816100000000E+02	2.04807600000000E+03
5.85705946543009E+04	5.62825399324260E-02	4.96642999999999E+02	4.36991100000000E+02	2.25407499999999E+03
5.85705948023590E+04	5.59027144223849E-02	4.96899099999999E+02	4.36757699999999E+02	2.38043899999999E+03
5.85705949504180E+04	5.61877682643669E-02	4.96608400000000E+02	4.36975999999999E+02	2.55292900000000E+03
